INPUT:id	INPUT:url	INPUT:name	INPUT:text	INPUT:title	OUTPUT:no_per	OUTPUT:result	GOLDEN:no_per	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
8	https://ru.wikisource.org/wiki/Война_и_мир_(Толстой)/Том_I/Часть_I/Глава_I	Елизавета Болконская (Лиза Мейнен), жена Андрея Болконского	"- Вы никогда не думали о том, чтобы женить вашего блудного сына Анатоля? Говорят, - сказала она, - что старые девицы имеют манию женить. Я еще не чувствую за собою этой слабости, но у меня есть одна маленькая особа , которая очень несчастлива с отцом, наша родственница, княжна Болконская. - Князь Василий не отвечал, хотя с свойственною светским людям быстротой соображения и памяти показал движением головы, что он принял к соображению эти сведения.
- Нет, вы знаете ли, что этот Анатоль мне стоит 40.000 в год, - сказал он, видимо, не в силах удерживать печальный ход своих мыслей. Он помолчал.
- Что будет через пять лет, если это пойдет так? Вот выгода быть отцом. Она богата, ваша княжна?
- Отец очень богат и скуп. Он живет в деревне. Знаете, этот известный князь Болконский, отставленный еще при покойном императоре и прозванный прусским королем. Он очень умный человек, но со странностями и тяжелый. Бедняжка несчастлива, как камни. У нее брат, вот что недавно женился на Lise Мейнен, адъютант Кутузова. Он будет нынче у меня.
- Послушайте, милая Аннет, - сказал князь, взяв вдруг свою собеседницу за руку и пригибая ее почему-то книзу. - Устройте мне это дело, и я навсегда ваш вернейший раб как пишет мне мой староста донесенья: покой-ер-п!. Она хорошей фамилии и богата. Всё, что мне нужно."	Война и мир		"{""label"":""per""\,""offset"":984\,""length"":11\,""segment"":""Lise Мейнен""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faa76ab9d1e3341376b265	0002427d51--63f9e6a26e98d13e2ac08ba9	0002427d51--63faa76ab9d1e3341376b265	3e58ff9879333efb981f792b2d109bab	SUBMITTED	2023-02-26T00:27:22.376		
2	https://ilibrary.ru/text/12/p.6/index.html	Григорий Печорин	Спустясь в середину города, я пошел бульваром, где встретил несколько печальных групп, медленно подымающихся в гору; то были большею частию семейства степных помещиков; об этом можно было тотчас догадаться по истертым, старомодным сюртукам мужей и по изысканным нарядам жен и дочерей; видно, у них вся водяная молодежь была уже на перечете, потому что они на меня посмотрели с нежным любопытством: петербургский покрой сюртука ввел их в заблуждение, но, скоро узнав армейские эполеты, они с негодованием отвернулись.	Герой нашего времени		"{""label"":""pro""\,""offset"":28\,""length"":1\,""segment"":""я""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faa9033d101946d9644dad	0002427d51--63f9e834bcb5d37e2acac6e3	0002427d51--63faa9033d101946d9644dad	3e58ff9879333efb981f792b2d109bab	SUBMITTED	2023-02-26T00:34:11.109		
8	https://ilibrary.ru/text/96/p.2/index.html	Аркадий Кирсанов, сын Николая Петровича Кирсанова	"Митюха только шапкой тряхнул и потащил вожжи с потной коренной.
— Живей, живей, ребята, подсобляйте, — воскликнул Николай Петрович, — на водку будет!
В несколько минут лошади были заложены; отец с сыном поместились в коляске; Петр взобрался на козлы; Базаров вскочил в тарантас, уткнулся головой в кожаную подушку — и оба экипажа покатили."	Отца и дети		"{""label"":""per_oblique""\,""offset"":199\,""length"":5\,""segment"":""сыном""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faa950f22f3c4b98a7d49e	0002427d51--63f9e6b16e98d13e2ac08d6f	0002427d51--63faa950f22f3c4b98a7d49e	3e58ff9879333efb981f792b2d109bab	SUBMITTED	2023-02-26T00:35:28.218		
3	https://ilibrary.ru/text/1099/p.1/index.html	Дарья Александровна (Долли) Облонская, жена Степана Аркадьевича	"«Да! она не простит и не может простить. И всего ужаснее то, что виной всему я, виной я, а не виноват. В этом-то вся драма, — думал он. — Ах, ах, ах!» — приговаривал он с отчаянием, вспоминая самые тяжелые для себя впечатления из этой ссоры.
Неприятнее всего была та первая минута, когда он, вернувшись из театра, веселый и довольный, с огромною грушей для жены в руке, не нашел жены в гостиной; к удивлению, не нашел ее и в кабинете и, наконец, увидал ее в спальне с несчастною, открывшею все, запиской в руке.
Она, эта вечно озабоченная, и хлопотливая, и недалекая, какою он считал ее, Долли, неподвижно сидела с запиской в руке и с выражением ужаса, отчаяния и гнева смотрела на него.
— Что это? это? — спрашивала она, указывая на записку.
И при этом воспоминании, как это часто бывает, мучало Степана Аркадьича не столько самое событие, сколько то, как он ответил на эти слова жены."	Анна Каренина		"{""label"":""pro""\,""offset"":5\,""length"":3\,""segment"":""она""},{""label"":""per_oblique""\,""offset"":358\,""length"":4\,""segment"":""жены""},{""label"":""per_oblique""\,""offset"":380\,""length"":4\,""segment"":""жены""},{""label"":""pro""\,""offset"":419\,""length"":2\,""segment"":""ее""},{""label"":""pro""\,""offset"":454\,""length"":2\,""segment"":""ее""},{""label"":""pro""\,""offset"":514\,""length"":3\,""segment"":""Она""},{""label"":""pro""\,""offset"":586\,""length"":2\,""segment"":""ее""},{""label"":""per""\,""offset"":590\,""length"":5\,""segment"":""Долли""},{""label"":""pro""\,""offset"":720\,""length"":3\,""segment"":""она""},{""label"":""per_oblique""\,""offset"":885\,""length"":4\,""segment"":""жены""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faa97c5628fb352231d145	0002427d51--63f9e6a56e98d13e2ac08c0d	0002427d51--63faa97c5628fb352231d145	3e58ff9879333efb981f792b2d109bab	SUBMITTED	2023-02-26T00:36:12.982		
10	https://ilibrary.ru/text/69/p.1/index.html	Родион Раскольников	"Старуха помолчала, как бы в раздумье, потом отступила в сторону и, указывая на дверь в комнату, произнесла, пропуская гостя вперед:
— Пройдите, батюшка.
Небольшая комната, в которую прошел молодой человек, с желтыми обоями, геранями и кисейными занавесками на окнах, была в эту минуту ярко освещена заходящим солнцем. «И тогда, стало быть, так же будет солнце светить!..» — как бы невзначай мелькнуло в уме Раскольникова, и быстрым взглядом окинул он всё в комнате, чтобы по возможности изучить и запомнить расположение. Но в комнате не было ничего особенного. Мебель, вся очень старая и из желтого дерева, состояла из дивана с огромною выгнутою деревянною спинкой, круглого стола овальной формы перед диваном, туалета с зеркальцем в простенке, стульев по стенам да двух-трех грошовых картинок в желтых рамках, изображавших немецких барышень с птицами в руках, — вот и вся мебель. В углу перед небольшим образом горела лампада. Всё было очень чисто: и мебель, и полы были оттерты под лоск; всё блестело. «Лизаветина работа», — подумал молодой человек. Ни пылинки нельзя было найти во всей квартире. «Это у злых и старых вдовиц бывает такая чистота», — продолжал про себя Раскольников и с любопытством покосился на ситцевую занавеску перед дверью во вторую, крошечную комнатку, где стояли старухины постель и комод и куда он еще ни разу не заглядывал. Вся квартира состояла из этих двух комнат.
— Что угодно? — строго произнесла старушонка, войдя в комнату и по-прежнему становясь прямо перед ним, чтобы глядеть ему прямо в лицо."	Преступление и наказание		"{""label"":""per_oblique""\,""offset"":145\,""length"":7\,""segment"":""батюшка""},{""label"":""per_oblique""\,""offset"":191\,""length"":15\,""segment"":""молодой человек""},{""label"":""per""\,""offset"":409\,""length"":13\,""segment"":""Раскольникова""},{""label"":""pro""\,""offset"":450\,""length"":2\,""segment"":""он""},{""label"":""per_oblique""\,""offset"":1037\,""length"":15\,""segment"":""молодой человек""},{""label"":""per""\,""offset"":1173\,""length"":12\,""segment"":""Раскольников""},{""label"":""pro""\,""offset"":1323\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":1495\,""length"":3\,""segment"":""ним""},{""label"":""pro""\,""offset"":1514\,""length"":3\,""segment"":""ему""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faac41f22f3c4b98a7f08f	0002427d51--63f9e6b66e98d13e2ac08e34	0002427d51--63faac41f22f3c4b98a7f08f	12999c48a3ce978108a3d956098854f6	SUBMITTED	2023-02-26T00:48:01.628		
10	https://ilibrary.ru/text/12/p.6/index.html	Грушницкий	"Хорошенькая княжна обернулась и подарила оратора долгим любопытным взором. Выражение этого взора было очень неопределенно, но не насмешливо, с чем я внутренно от души его поздравил.
— Эта княжна Мери прехорошенькая, — сказал я ему. — У нее такие бархатные глаза — именно бархатные: я тебе советую присвоить это выражение, говоря об ее глазах; нижние и верхние ресницы так длинны, что лучи солнца не отражаются в ее зрачках. Я люблю эти глаза без блеска: они так мягки, они будто бы тебя гладят... Впрочем, кажется, в ее лице только и есть хорошего... А что, у нее зубы белы? Это очень важно! жаль, что она не улыбнулась на твою пышную фразу.
— Ты говоришь о хорошенькой женщине, как об английской лошади, — сказал Грушницкий с негодованием.
— Mon cher, — отвечал я ему, стараясь подделаться под его тон, — je méprise les femmes pour ne pas les aimer car autrement la vie serait un mélodrame trop ridicule 5."	Герой нашего времени		"{""label"":""per_oblique""\,""offset"":41\,""length"":7\,""segment"":""оратора""},{""label"":""pro""\,""offset"":167\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":228\,""length"":3\,""segment"":""ему""},{""label"":""pro""\,""offset"":285\,""length"":4\,""segment"":""тебе""},{""label"":""pro""\,""offset"":624\,""length"":4\,""segment"":""твою""},{""label"":""per""\,""offset"":716\,""length"":10\,""segment"":""Грушницкий""},{""label"":""pro""\,""offset"":768\,""length"":3\,""segment"":""ему""},{""label"":""pro""\,""offset"":798\,""length"":3\,""segment"":""его""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faaca98b2e143ff7f46b34	0002427d51--63f9e83abcb5d37e2acac754	0002427d51--63faaca98b2e143ff7f46b34	12999c48a3ce978108a3d956098854f6	SUBMITTED	2023-02-26T00:49:45.766		
11	https://ilibrary.ru/text/69/p.1/index.html	Алёна Ивановна, старуха-процентщица	"— Заклад принес, вот-с! — И он вынул из кармана старые плоские серебряные часы. На оборотной дощечке их был изображен глобус. Цепочка была стальная.
— Да ведь и прежнему закладу срок. Еще третьего дня месяц как минул.
— Я вам проценты еще за месяц внесу; потерпите.
— А в том моя добрая воля, батюшка, терпеть или вещь вашу теперь же продать.
— Много ль за часы-то, Алена Ивановна?
— А с пустяками ходишь, батюшка, ничего, почитай, не стоит. За колечко вам прошлый раз два билетика внесла, а оно и купить-то его новое у ювелира за полтора рубля можно.
— Рубля-то четыре дайте, я выкуплю, отцовские. Я скоро деньги получу.
— Полтора рубля-с и процент вперед, коли хотите-с.
— Полтора рубля! — вскрикнул молодой человек.
— Ваша воля. — И старуха протянула ему обратно часы. Молодой человек взял их и до того рассердился, что хотел было уже уйти; но тотчас одумался, вспомнив, что идти больше некуда и что он еще и за другим пришел.
— Давайте! — сказал он грубо."	Преступление и наказание		"{""label"":""pro""\,""offset"":224\,""length"":3\,""segment"":""вам""},{""label"":""pro""\,""offset"":279\,""length"":3\,""segment"":""моя""},{""label"":""per""\,""offset"":370\,""length"":14\,""segment"":""Алена Ивановна""},{""label"":""per_oblique""\,""offset"":745\,""length"":7\,""segment"":""старуха""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fad4e003bd740763611dea	0002427d51--63f9e6b76e98d13e2ac08e55	0002427d51--63fad4e003bd740763611dea	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T03:41:20.376		
9	https://ilibrary.ru/text/12/p.6/index.html	Грушницкий	"— Вот княгиня Лиговская, — сказал Грушницкий, — и с нею дочь ее Мери, как она ее называет на английский манер. Они здесь только три дня.
— Однако ты уж знаешь ее имя?
— Да, я случайно слышал, — отвечал он, покраснев, — признаюсь, я не желаю с ними познакомиться. Эта гордая знать смотрит на нас, армейцев, как на диких. И какое им дело, есть ли ум под нумерованной фуражкой и сердце под толстой шинелью?
— Бедная шинель! — сказал я, усмехаясь, — а кто этот господин, который к ним подходит и так услужливо подает им стакан?
— О! — это московский франт Раевич! Он игрок: это видно тотчас по золотой огромной цепи, которая извивается по его голубому жилету. А что за толстая трость — точно у Робинзона Крузоэ! Да и борода кстати, и прическа à la moujik 3.
— Ты озлоблен против всего рода человеческого.
— И есть за что...
— О! право?
В это время дамы отошли от колодца и поравнялись с нами. Грушницкий успел принять драматическую позу с помощью костыля и громко отвечал мне по-французски:
— Mon cher, je haïs les hommes pour ne pas les mépriser car autrement la vie serait une farce trop dégoûtante 4."	Герой нашего времени		"{""label"":""per""\,""offset"":34\,""length"":10\,""segment"":""Грушницкий""},{""label"":""pro""\,""offset"":293\,""length"":3\,""segment"":""нас""},{""label"":""per_oblique""\,""offset"":298\,""length"":8\,""segment"":""армейцев""},{""label"":""pro""\,""offset"":433\,""length"":1\,""segment"":""я""},{""label"":""per""\,""offset"":897\,""length"":10\,""segment"":""Грушницкий""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fad5a6f22f3c4b98aa40f6	0002427d51--63f9e838bcb5d37e2acac737	0002427d51--63fad5a6f22f3c4b98aa40f6	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T03:44:38.965		
6	https://ilibrary.ru/text/1099/p.2/index.html	Степан Аркадьевич Облонский	"«Ах, ужасно! ай, ай, ай! ужасно! — твердил себе Степан Аркадьич и ничего не мог придумать. — И как хорошо все это было до этого, как мы хорошо жили! Она была довольна, счастлива детьми, я не мешал ей ни в чем, предоставлял ей возиться с детьми, с хозяйством, как она хотела. Правда, нехорошо, что она была гувернанткой у нас в доме. Нехорошо! Есть что-то тривиальное, пошлое в ухаживанье за своею гувернанткой. Но какая гувернантка! (Он живо вспомнил черные плутовские глаза m-lle Roland и ее улыбку.) Но ведь пока она была у нас в доме, я не позволял себе ничего. И хуже всего то, что она уже... Надо же это все как нарочно. Ай, ай, ай! Аяяй! Но что же, что же делать?»
Ответа не было, кроме того общего ответа, который дает жизнь на все самые сложные и неразрешимые вопросы. Ответ этот: надо жить потребностями дня, то есть забыться. Забыться сном уже нельзя, по крайней мере до ночи, нельзя уже вернуться к той музыке, которую пели графинчики-женщины; стало быть, надо забыться сном жизни."	Анна Каренина		"{""label"":""per""\,""offset"":48\,""length"":15\,""segment"":""Степан Аркадьич""},{""label"":""pro""\,""offset"":186\,""length"":1\,""segment"":""я""},{""label"":""pro""\,""offset"":434\,""length"":2\,""segment"":""Он""},{""label"":""pro""\,""offset"":538\,""length"":1\,""segment"":""я""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fad6583d101946d96738a6	0002427d51--63f9e6a66e98d13e2ac08c31	0002427d51--63fad6583d101946d96738a6	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T03:47:36.994		
6	https://ilibrary.ru/text/12/p.6/index.html	Грушницкий	"Он довольно остер: эпиграммы его часто забавны, но никогда не бывают метки и злы: он никого не убьет одним словом; он не знает людей и их слабых струн, потому что занимался целую жизнь одним собою. Его цель — сделаться героем романа. Он так часто старался уверить других в том, что он существо, не созданное для мира, обреченное каким-то тайным страданиям, что он сам почти в этом уверился. Оттого-то он так гордо носит свою толстую солдатскую шинель. Я его понял, и он за это меня не любит, хотя мы наружно в самых дружеских отношениях. Грушницкий слывет отличным храбрецом; я его видел в деле; он махает шашкой, кричит и бросается вперед, зажмуря глаза. Это что-то не русская храбрость!..
Я его также не люблю: я чувствую, что мы когда-нибудь с ним столкнемся на узкой дороге, и одному из нас несдобровать."	Герой нашего времени		"{""label"":""pro""\,""offset"":0\,""length"":2\,""segment"":""Он""},{""label"":""pro""\,""offset"":29\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":82\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":115\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":198\,""length"":3\,""segment"":""Его""},{""label"":""pro""\,""offset"":234\,""length"":2\,""segment"":""Он""},{""label"":""pro""\,""offset"":282\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":361\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":401\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":454\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":467\,""length"":2\,""segment"":""он""},{""label"":""per""\,""offset"":538\,""length"":10\,""segment"":""Грушницкий""},{""label"":""pro""\,""offset"":578\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":596\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":694\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":748\,""length"":3\,""segment"":""ним""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fad6af7658a969575d05e0	0002427d51--63f9e835bcb5d37e2acac706	0002427d51--63fad6af7658a969575d05e0	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T03:49:03.289		
2	https://ilibrary.ru/text/69/p.1/index.html	Госпожа Зарницына, хозяйка квартиры	"Не то чтоб он был так труслив и забит, совсем даже напротив; но с некоторого времени он был в раздражительном и напряженном состоянии, похожем на ипохондрию. Он до того углубился в себя и уединился от всех, что боялся даже всякой встречи, не только встречи с хозяйкой. Он был задавлен бедностью; но даже стесненное положение перестало в последнее время тяготить его. Насущными делами своими он совсем перестал и не хотел заниматься. Никакой хозяйки, в сущности, он не боялся, что бы та ни замышляла против него. Но останавливаться на лестнице, слушать всякий вздор про всю эту обыденную дребедень, до которой ему нет никакого дела, все эти приставания о платеже, угрозы, жалобы, и при этом самому изворачиваться, извиняться, лгать, — нет уж, лучше проскользнуть как-нибудь кошкой по лестнице и улизнуть, чтобы никто не видал.
Впрочем, на этот раз страх встречи с своею кредиторшей даже его самого поразил по выходе на улицу."	Преступление и наказание		"{""label"":""per_oblique""\,""offset"":259\,""length"":8\,""segment"":""хозяйкой""},{""label"":""per_oblique""\,""offset"":441\,""length"":7\,""segment"":""хозяйки""},{""label"":""pro""\,""offset"":483\,""length"":2\,""segment"":""та""},{""label"":""per_oblique""\,""offset"":870\,""length"":11\,""segment"":""кредиторшей""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fad74e870fa13968a8a2e0	0002427d51--63f9e6b36e98d13e2ac08dad	0002427d51--63fad74e870fa13968a8a2e0	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T03:51:42.716		
11	https://ilibrary.ru/text/12/p.6/index.html	Грушницкий	"Я повернулся и пошел от него прочь. С полчаса гулял я по виноградным аллеям, по известчатым скалам и висящим между них кустарникам. Становилось жарко, и я поспешил домой. Проходя мимо кислосерного источника, я остановился у крытой галереи, чтоб вздохнуть под ее тенью, это доставило мне случай быть свидетелем довольно любопытной сцены. Действующие лица находились вот в каком положении. Княгиня с московским франтом сидела на лавке в крытой галерее, и оба были заняты, кажется, серьезным разговором. Княжна, вероятно допив уж последний стакан, прохаживалась задумчиво у колодца. Грушницкий стоял у самого колодца; больше на площадке никого не было.
Я подошел ближе и спрятался за угол галереи. В эту минуту Грушницкий уронил свой стакан на песок и усиливался нагнуться, чтоб его поднять: больная нога ему мешала. Бежняжка! как он ухитрялся, опираясь на костыль, и все напрасно. Выразительное лицо его в самом деле изображало страдание.
Княжна Мери видела все это лучше меня."	Герой нашего времени		"{""label"":""per""\,""offset"":580\,""length"":10\,""segment"":""Грушницкий""},{""label"":""per""\,""offset"":709\,""length"":10\,""segment"":""Грушницкий""},{""label"":""pro""\,""offset"":727\,""length"":4\,""segment"":""свой""},{""label"":""pro""\,""offset"":803\,""length"":3\,""segment"":""ему""},{""label"":""pro""\,""offset"":829\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":899\,""length"":3\,""segment"":""его""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fad7cfb9d1e334137953ad	0002427d51--63f9e83bbcb5d37e2acac76a	0002427d51--63fad7cfb9d1e334137953ad	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T03:53:51.159		
5	https://ilibrary.ru/text/96/p.1/index.html	Николай Петрович Кирсанов	"Слуга, из чувства приличия, а может быть, и не желая остаться под барским глазом, зашел под ворота и закурил трубку. Николай Петрович поник головой и начал глядеть на ветхие ступеньки крылечка: крупный пестрый цыпленок степенно расхаживал по ним, крепко стуча своими большими желтыми ногами; запачканная кошка недружелюбно посматривала на него, жеманно прикорнув на перила. Солнце пекло; из полутемных сеней постоялого дворика несло запахом теплого ржаного хлеба. Замечтался наш Николай Петрович. «Сын... кандидат... Аркаша...» — беспрестанно вертелось у него в голове; он пытался думать о чем-нибудь другом, и опять возвращались те же мысли. Вспомнилась ему покойница-жена... «Не дождалась!» — шепнул он уныло... Толстый сизый голубь прилетел на дорогу и поспешно отправился пить в лужицу возле колодца. Николай Петрович стал глядеть на него, а ухо его уже ловило стук приближающихся колес...
— Никак они едут-с, — доложил слуга, вынырнув из-под ворот.
Николай Петрович вскочил и устремил глаза вдоль дороги. Показался тарантас, запряженный тройкой ямских лошадей; в тарантасе мелькнул околыш студентской фуражки, знакомый очерк дорогого лица...
— Аркаша! Аркаша! — закричал Кирсанов, и побежал, и замахал руками... Несколько мгновений спустя его губы уже прильнули к безбородой, запыленной и загорелой щеке молодого кандидата."	Отца и дети		"{""label"":""per""\,""offset"":117\,""length"":16\,""segment"":""Николай Петрович""},{""label"":""pro""\,""offset"":260\,""length"":6\,""segment"":""своими""},{""label"":""pro""\,""offset"":339\,""length"":4\,""segment"":""него""},{""label"":""per""\,""offset"":479\,""length"":16\,""segment"":""Николай Петрович""},{""label"":""pro""\,""offset"":555\,""length"":4\,""segment"":""него""},{""label"":""pro""\,""offset"":570\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":655\,""length"":3\,""segment"":""ему""},{""label"":""pro""\,""offset"":702\,""length"":2\,""segment"":""он""},{""label"":""per""\,""offset"":805\,""length"":16\,""segment"":""Николай Петрович""},{""label"":""pro""\,""offset"":850\,""length"":3\,""segment"":""его""},{""label"":""per""\,""offset"":956\,""length"":16\,""segment"":""Николай Петрович""},{""label"":""per""\,""offset"":1179\,""length"":8\,""segment"":""Кирсанов""},{""label"":""pro""\,""offset"":1247\,""length"":3\,""segment"":""его""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fad87eb9d1e33413795f6b	0002427d51--63f9e6ae6e98d13e2ac08d0c	0002427d51--63fad87eb9d1e33413795f6b	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T03:56:46.802		
13		Лизавета, сестра Алёны Ивановны	"— Ну тогда и будем говорить, батюшка.
— Прощайте-с... А вы всё дома одни сидите, сестрицы-то нет? — спросил он как можно развязнее, выходя в переднюю.
— А вам какое до нее, батюшка, дело?
— Да ничего особенного. Я так спросил. Уж вы сейчас... Прощайте, Алена Ивановна!
Раскольников вышел в решительном смущении. Смущение это всё более и более увеличивалось. Сходя по лестнице, он несколько раз даже останавливался, как будто чем-то внезапно пораженный. И наконец, уже на улице, он воскликнул:
«О боже! как это всё отвратительно! И неужели, неужели я... нет, это вздор, это нелепость! — прибавил он решительно. — И неужели такой ужас мог прийти мне в голову? На какую грязь способно, однако, мое сердце! Главное: грязно, пакостно, гадко, гадко!.. И я, целый месяц...»
Но он не мог выразить ни словами, ни восклицаниями своего волнения. Чувство бесконечного отвращения, начинавшее давить и мутить его сердце еще в то время, как он только шел к старухе, достигло теперь такого размера и так ярко выяснилось, что он не знал, куда деться от тоски своей. Он шел по тротуару как пьяный, не замечая прохожих и сталкиваясь с ними, и опомнился уже в следующей улице."	Преступление и наказание		"{""label"":""per_oblique""\,""offset"":82\,""length"":8\,""segment"":""сестрицы""},{""label"":""pro""\,""offset"":170\,""length"":3\,""segment"":""нее""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fad96ab2ea832f6f9649ec	0002427d51--63f9e6b96e98d13e2ac08e74	0002427d51--63fad96ab2ea832f6f9649ec	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T04:00:42.371		
1	https://ilibrary.ru/text/69/p.1/index.html	Родион Раскольников	"Глава 1
В начале июля, в чрезвычайно жаркое время, под вечер, один молодой человек вышел из своей каморки, которую нанимал от жильцов в С — м переулке, на улицу и медленно, как бы в нерешимости, отправился к К — ну мосту.
Он благополучно избегнул встречи с своею хозяйкой на лестнице. Каморка его приходилась под самою кровлей высокого пятиэтажного дома и походила более на шкаф, чем на квартиру. Квартирная же хозяйка его, у которой он нанимал эту каморку с обедом и прислугой, помещалась одною лестницей ниже, в отдельной квартире, и каждый раз, при выходе на улицу, ему непременно надо было проходить мимо хозяйкиной кухни, почти всегда настежь отворенной на лестницу. И каждый раз молодой человек, проходя мимо, чувствовал какое-то болезненное и трусливое ощущение, которого стыдился и от которого морщился. Он был должен кругом хозяйке и боялся с нею встретиться."	Преступление и наказание		"{""label"":""per_oblique""\,""offset"":68\,""length"":15\,""segment"":""молодой человек""},{""label"":""pro""\,""offset"":224\,""length"":2\,""segment"":""Он""},{""label"":""pro""\,""offset"":259\,""length"":5\,""segment"":""своею""},{""label"":""pro""\,""offset"":295\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":421\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":436\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":571\,""length"":3\,""segment"":""ему""},{""label"":""per_oblique""\,""offset"":687\,""length"":15\,""segment"":""молодой человек""},{""label"":""pro""\,""offset"":814\,""length"":2\,""segment"":""Он""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fadaa0b2ea832f6f9657ee	0002427d51--63f9e6b26e98d13e2ac08d8a	0002427d51--63fadaa0b2ea832f6f9657ee	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T04:05:52.647		
12	https://ilibrary.ru/text/12/p.6/index.html	Григорий Печорин	"Легче птички она к нему подскочила, нагнулась, подняла стакан и подала ему с телодвижением, исполненным невыразимой прелести; потом ужасно покраснела, оглянулась на галерею и, убедившись, что ее маменька ничего не видала, кажется, тотчас же успокоилась. Когда Грушницкий открыл рот, чтоб поблагодарить ее, она была уже далеко. Через минуту она вышла из галереи с матерью и франтом, но, проходя мимо Грушницкого, приняла вид такой чинный и важный — даже не обернулась, даже не заметила его страстного взгляда, которым он долго ее провожал, пока, спустившись с горы, она не скрылась за липками бульвара... Но вот ее шляпка мелькнула через улицу; она вбежала в ворота одного из лучших домов Пятигорска, за нею прошла княгиня и у ворот раскланялась с Раевичем.
Только тогда бедный юнкер заметил мое присутствие.
— Ты видел? — сказал он, крепко пожимая мне руку, — это просто ангел!
— Отчего? — спросил я с видом чистейшего простодушия.
— Разве ты не видал?
— Нет, видел: она подняла твой стакан. Если бы был тут сторож, то он сделал бы то же самое, и еще поспешнее, надеясь получить на водку. Впрочем, очень понятно, что ей стало тебя жалко: ты сделал такую ужасную гримасу, когда ступил на простреленную ногу..."	Герой нашего времени		"{""label"":""pro""\,""offset"":792\,""length"":3\,""segment"":""мое""},{""label"":""pro""\,""offset"":812\,""length"":2\,""segment"":""Ты""},{""label"":""pro""\,""offset"":901\,""length"":1\,""segment"":""я""},{""label"":""pro""\,""offset"":944\,""length"":2\,""segment"":""ты""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fadb2b8b2e143ff7f6213e	0002427d51--63f9e83cbcb5d37e2acac783	0002427d51--63fadb2b8b2e143ff7f6213e	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T04:08:11.532		
